quantity,lat,lon,datetime,stationID,cruiseID,uniqueID,depth,value,units,uncertainty,uncertainty_type,flags,reference,year,month,day,basin,water_mass
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,600.0,1.1467216081930642,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,700.0,1.2340264145203812,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,800.0,1.3213312208476982,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,900.0,1.4086360271750151,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1000.0,1.4690536151960782,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1100.0,1.3141312295751633,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1200.0,1.1592088439542483,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1300.0,1.004286458333333,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1400.0,0.8493640727124182,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1500.0,0.7464863360323886,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1600.0,0.8336320850202428,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1700.0,0.920777834008097,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1800.0,1.0079235829959512,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,1900.0,1.0950693319838054,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,2000.0,1.1562097929936304,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,2100.0,1.1487908584250144,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,2200.0,1.1413719238563982,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,2300.0,1.1339529892877822,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,2400.0,1.126534054719166,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,2500.0,1.11911512015055,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.9469,2.9145599999999945,2017-06-05 05:47:45,FAST,GApr09,GApr09_FAST,2600.0,1.111696185581934,pmol L-1,,,[],,2017.0,6.0,5.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,100.0,0.697294220325834,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,200.0,0.9381502026342452,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,300.0,1.3372482376636454,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,400.0,1.1256419939577038,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,500.0,0.9218357634669907,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,600.0,0.9052298501417577,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,700.0,0.8886239368165249,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,800.0,0.872018023491292,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,900.0,0.855412110166059,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1000.0,0.847919403892944,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1100.0,0.9206586577453365,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1200.0,0.993397911597729,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1300.0,1.0661371654501215,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1400.0,1.138876419302514,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1500.0,1.1858271335901074,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1600.0,1.106869095884857,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1700.0,1.0279110581796067,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1800.0,0.9489530204743564,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,1900.0,0.869994982769106,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,2000.0,0.8183181260542861,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,2100.0,0.8544705566630885,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,2200.0,0.8906229872718907,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,2300.0,0.9267754178806931,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,2400.0,0.9629278484894954,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,2500.0,0.9990802790982977,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,37.983,7.977000000000004,2017-05-15 05:09:00,ST04,GApr09,GApr09_ST04,2600.0,1.0352327097071,pmol L-1,,,[],,2017.0,5.0,15.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,100.0,0.8295379341864716,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,200.0,0.7455515515515515,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,300.0,1.0795571142284566,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,400.0,1.6444368737474946,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,500.0,2.186821529745042,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,600.0,1.9483047349251312,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,700.0,1.7097879401052203,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,800.0,1.4712711452853093,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,900.0,1.2327543504653984,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1000.0,1.011378723832528,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1100.0,0.9721778381642511,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1200.0,0.9329769524959741,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1300.0,0.8937760668276972,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1400.0,0.8545751811594202,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1500.0,0.8270762826282627,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1600.0,0.8870447794779478,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1700.0,0.9470132763276328,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1800.0,1.0069817731773179,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,1900.0,1.0669502700270028,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,2000.0,1.0987880193113964,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,2100.0,1.1170195019692541,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,2200.0,1.1352509846271122,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,2300.0,1.1534824672849702,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,2400.0,1.171713949942828,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,2500.0,1.189945432600686,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,2600.0,1.2081769152585438,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.135,5.841000000000008,2017-06-01 19:15:00,ST09,GApr09,GApr09_ST09,2700.0,1.2264083979164018,pmol L-1,,,[],,2017.0,6.0,1.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,100.0,0.7471306875631951,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,200.0,0.561659,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,300.0,0.4439687968047928,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,400.0,0.6333097853220169,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,500.0,0.8223926392842618,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,600.0,0.9932954453029685,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,700.0,1.1641982513216753,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,800.0,1.335101057340382,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,900.0,1.5060038633590889,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1000.0,1.6690462002412545,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1100.0,1.758069119420989,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1200.0,1.8470920386007235,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1300.0,1.936114957780458,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1400.0,2.0251378769601924,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1500.0,1.8687758288019645,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1600.0,1.6997703911594455,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1700.0,1.5307649535169268,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1800.0,1.3617595158744078,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,1900.0,1.192754078231889,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.808,14.5,2017-05-22 03:47:58,ST06,GApr09,GApr09_ST06,2000.0,1.0791141248720573,pmol L-1,,,[],,2017.0,5.0,22.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,100.0,1.6608158873538785,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,200.0,0.9204125840537943,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,300.0,1.3030665137614676,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,400.0,1.0052836391437308,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,500.0,0.7585020744788504,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,600.0,1.2107384638737098,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,700.0,1.662974853268569,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,800.0,2.1152112426634284,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,900.0,2.567447632058288,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1000.0,2.9061012716174974,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1100.0,2.4639853001017293,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1200.0,2.0218693285859612,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1300.0,1.5797533570701932,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1400.0,1.137637385554425,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1500.0,0.8015865774533657,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1600.0,0.8597779805352798,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1700.0,0.9179693836171938,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1800.0,0.9761607866991078,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,1900.0,1.0343521897810217,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,2000.0,1.0405847953216374,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,2100.0,0.9132090643274853,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,38.953,11.022999999999996,2017-05-16 02:03:59,ST05,GApr09,GApr09_ST05,2200.0,0.7858333333333332,pmol L-1,,,[],,2017.0,5.0,16.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,100.0,0.770656976744186,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,200.0,1.0045,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,300.0,1.0045,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,400.0,1.0228134253028263,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,500.0,1.056310563094997,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,600.0,1.068767520761596,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,700.0,1.0812244784281952,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,800.0,1.0936814360947944,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,900.0,1.1061383937613936,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,1000.0,1.2102113963039012,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,1100.0,1.521710369609856,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.133,7.6839999999999975,2017-05-14 07:46:00,ST03,GApr09,GApr09_ST03,1200.0,1.8332093429158105,pmol L-1,,,[],,2017.0,5.0,14.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,100.0,1.1135352348993288,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,200.0,0.7982917485265226,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,300.0,0.7633687499999999,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,400.0,0.9308557494866528,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,500.0,1.4652767314702306,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,600.0,1.2037335965978126,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,700.0,0.9421904617253947,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,800.0,0.8184007679870654,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,900.0,0.7976853274050121,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,1000.0,0.7861270018244475,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,1100.0,0.8588515102371781,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
Hg_T,39.34,12.5933,2017-05-17 21:12:40,TYR,GApr09,GApr09_TYR,1200.0,0.9315760186499087,pmol L-1,,,[],,2017.0,5.0,17.0,Coastal Mediterranean,
